"ID","Geslacht","Leeftijd","Perioden","TotaalDodelijkeOngevallen_1","TotaalDodelijkeVervoersongevallen_2","Voetganger_3","Fiets_4","BromEnSnorfietsEnBrommobiel_5","GemotInvalidenvoertuigScootmobiel_6","Motorfiets_7","Personenauto_8","BestelautoVrachtauto_9","OverigOnbekend_10","AccidenteleVal_11","AccidenteleVerdrinking_12","TotaalAccidenteleVergiftiging_13","Medicijnen_14","Drugs_15","Alcohol_16","OverigOnbekend_17","TotaalOverigeDodelijkeOngevallen_18","MechanischEffect_19","RookVuurEnVlammen_20","Verstikking_21","OverigInclLaatGevolg_22","TotaalDodelijkeOngevallen_23","DodelijkeVervoersongevallen_24","AccidenteleVal_25","AccidenteleVerdrinking_26","AccidenteleVergiftigingInclOpzetOnb_27","OverigeDodelijkeOngevallen_28"
415,"4000","10000","2011JJ00","    2002","     200","      29","      57","      10","      12","       1","      73","       1","      17","    1431","      12","      37","      13","      14","       3","       7","     322","       6","       9","      30","     277","    23.7","     2.4","    17.0","     0.1","     0.4","     3.8"
416,"4000","10000","2012JJ00","    2275","     186","      24","      68","       8","       4","       3","      68","       1","      10","    1688","      17","      39","      12","      17","       1","       9","     345","       6","      14","      19","     306","    26.9","     2.2","    20.0","     0.2","     0.5","     4.1"
417,"4000","10000","2013JJ00","    2236","     154","      20","      66","      15","       7","       0","      40","       0","       6","    1676","      25","      51","      18","      26","       3","       4","     330","       5","      12","      16","     297","    26.4","     1.8","    19.8","     0.3","     0.6","     3.9"
418,"4000","10000","2014JJ00","    2370","     165","      15","      60","      10","       6","       2","      61","       1","      10","    1768","      23","      48","      32","       9","       4","       3","     366","       8","      16","      19","     323","    27.8","     1.9","    20.8","     0.3","     0.6","     4.3"
419,"4000","10000","2015JJ00","    2692","     154","      17","      63","       8","       5","       1","      52","       0","       8","    2062","      19","      46","      21","      20","       2","       3","     411","      11","      21","      21","     358","    31.5","     1.8","    24.1","     0.2","     0.5","     4.8"
420,"4000","41100","1996JJ00","      53","      30","       4","      14","       2","       0","       0","       6","       0","       4","       2","      13","       1","       1","       0","       0","       0","       7","       1","       4","       2","       0","     3.8","     2.2","     0.1","     0.9","     0.1","     0.5"
421,"4000","41100","1997JJ00","      57","      33","       9","      14","       0","       0","       0","       9","       0","       1","       2","       9","       1","       1","       0","       0","       0","      12","       5","       4","       2","       1","     4.1","     2.4","     0.1","     0.6","     0.1","     0.9"
422,"4000","41100","1998JJ00","      36","      18","       5","       8","       0","       0","       0","       5","       0","       0","       4","       5","       0","       0","       0","       0","       0","       9","       0","       2","       5","       2","     2.5","     1.3","     0.3","     0.4","     0.0","     0.6"
423,"4000","41100","1999JJ00","      49","      29","       3","      12","       0","       0","       1","      10","       1","       2","       2","      10","       1","       1","       0","       0","       0","       7","       1","       1","       3","       2","     3.4","     2.0","     0.1","     0.7","     0.1","     0.5"
424,"4000","41100","2000JJ00","      45","      21","       2","      13","       0","       0","       0","       4","       1","       1","       2","      12","       0","       0","       0","       0","       0","      10","       2","       5","       3","       0","     3.1","     1.5","     0.1","     0.8","     0.0","     0.7"
425,"4000","41100","2001JJ00","      36","      15","       2","       5","       0","       0","       0","       6","       0","       2","       1","       6","       2","       0","       0","       0","       2","      12","       2","       1","       6","       3","     2.5","     1.0","     0.1","     0.4","     0.1","     0.8"
426,"4000","41100","2002JJ00","      34","      13","       6","       6","       0","       0","       0","       1","       0","       0","       1","      11","       2","       1","       1","       0","       0","       7","       0","       2","       2","       3","     2.3","     0.9","     0.1","     0.8","     0.1","     0.5"
427,"4000","41100","2003JJ00","      41","      24","       3","      11","       0","       0","       0","       6","       1","       3","       0","       2","       1","       0","       0","       0","       1","      14","       3","       2","       7","       2","     2.8","     1.6","     0.0","     0.1","     0.1","     1.0"
428,"4000","41100","2004JJ00","      45","      23","       1","      15","       0","       0","       1","       3","       0","       3","       4","      10","       1","       0","       0","       0","       1","       7","       2","       1","       2","       2","     3.1","     1.6","     0.3","     0.7","     0.1","     0.5"
429,"4000","41100","2005JJ00","      34","      16","       4","       8","       0","       0","       0","       3","       0","       1","       2","       6","       1","       0","       0","       0","       1","       9","       1","       2","       5","       1","     2.3","     1.1","     0.1","     0.4","     0.1","     0.6"
