"ID","Geslacht","Leeftijd","Perioden","TotaleBevolking_1","Ongehuwd_2","Gehuwd_3","Verweduwd_4","Gescheiden_5"
20503,"2","037","1951JJ00","   71092","    9598","   58890","    1291","    1313"
20504,"2","037","1952JJ00","   71965","    9594","   59841","    1154","    1376"
20505,"2","037","1953JJ00","   67237","    8547","   56554","     961","    1175"
20506,"2","037","1954JJ00","   68482","    8652","   57655","     956","    1219"
20507,"2","037","1955JJ00","   67723","    8245","   57424","     839","    1215"
20508,"2","037","1956JJ00","   65780","    7472","   56298","     868","    1142"
20509,"2","037","1957JJ00","   66895","    7345","   57756","     745","    1049"
20510,"2","037","1958JJ00","   79564","    8916","   68588","     782","    1278"
20511,"2","037","1959JJ00","   78432","    8229","   68211","     796","    1196"
20512,"2","037","1960JJ00","   77033","    8377","   66765","     748","    1143"
20513,"2","037","1961JJ00","   79163","    8268","   69022","     761","    1112"
20514,"2","037","1962JJ00","   77548","    7893","   67880","     770","    1005"
20515,"2","037","1963JJ00","   75823","    7603","   66487","     733","    1000"
20516,"2","037","1964JJ00","   75143","    7326","   66089","     738","     990"
20517,"2","037","1965JJ00","   74493","    6886","   65870","     746","     991"
20518,"2","037","1966JJ00","   76404","    6755","   67913","     772","     964"
20519,"2","037","1967JJ00","   75686","    6473","   67456","     757","    1000"
20520,"2","037","1968JJ00","   78274","    6483","   69878","     812","    1101"
20521,"2","037","1969JJ00","   75992","    6056","   67971","     785","    1180"
20522,"2","037","1970JJ00","   77159","    5933","   69202","     802","    1222"
20523,"2","037","1971JJ00","   74007","    5524","   66411","     759","    1313"
20524,"2","037","1972JJ00","   75092","    5421","   67459","     781","    1431"
20525,"2","037","1973JJ00","   74807","    5259","   67071","     832","    1645"
20526,"2","037","1974JJ00","   75942","    5107","   68069","     782","    1984"
20527,"2","037","1975JJ00","   75969","    4840","   67953","     861","    2315"
20528,"2","037","1976JJ00","   80202","    5026","   71692","     830","    2654"
20529,"2","037","1977JJ00","   81896","    4976","   72887","     875","    3158"
20530,"2","037","1978JJ00","   83698","    4968","   74011","     851","    3868"
20531,"2","037","1979JJ00","   81449","    4706","   71847","     861","    4035"
20532,"2","037","1980JJ00","   84951","    5080","   74545","     885","    4441"
20533,"2","037","1981JJ00","   92454","    5752","   80462","     905","    5335"
20534,"2","037","1982JJ00","   97288","    5977","   84260","    1037","    6014"
20535,"2","037","1983JJ00","   92379","    5743","   79670","     909","    6057"
20536,"2","037","1984JJ00","  127615","    8645","  108648","    1191","    9131"
20537,"2","037","1985JJ00","  123800","    8729","  103814","    1165","   10092"
20538,"2","037","1986JJ00","  116587","    8874","   96711","    1086","    9916"
20539,"2","037","1987JJ00","  112671","    9438","   91996","     992","   10245"
20540,"2","037","1988JJ00","  110776","    9928","   89742","     944","   10162"
20541,"2","037","1989JJ00","  109946","   10892","   88050","     830","   10174"
20542,"2","037","1990JJ00","  113313","   11822","   90081","     839","   10571"
20543,"2","037","1991JJ00","  113188","   12558","   89289","     853","   10488"
20544,"2","037","1992JJ00","  114261","   13668","   89354","     830","   10409"
20545,"2","037","1993JJ00","  116195","   14900","   90173","     801","   10321"
20546,"2","037","1994JJ00","  117868","   16180","   90488","     797","   10403"
20547,"2","037","1995JJ00","  119768","   17646","   90784","     716","   10622"
20548,"2","037","1996JJ00","  121571","   19315","   90906","     809","   10541"
20549,"2","037","1997JJ00","  124515","   20849","   92099","     792","   10775"
20550,"2","037","1998JJ00","  124757","   22237","   90642","     759","   11119"
20551,"2","037","1999JJ00","  128106","   23352","   92474","     700","   11580"
20552,"2","037","2000JJ00","  128986","   24807","   91884","     686","   11609"
20553,"2","037","2001JJ00","  130743","   26501","   91679","     665","   11898"
20554,"2","037","2002JJ00","  132819","   28196","   91405","     661","   12557"
20555,"2","037","2003JJ00","  130153","   28954","   88198","     612","   12389"
20556,"2","037","2004JJ00","  127847","   30039","   85447","     548","   11813"
20557,"2","037","2005JJ00","  127009","   31608","   82822","     552","   12027"
20558,"2","037","2006JJ00","  127991","   33677","   82052","     483","   11779"
20559,"2","037","2007JJ00","  132940","   37292","   82960","     511","   12177"
20560,"2","037","2008JJ00","  129991","   38428","   79460","     470","   11633"
20561,"2","037","2009JJ00","  124347","   38875","   74067","     391","   11014"
20562,"2","037","2010JJ00","  119436","   37878","   70076","     387","   11095"
20563,"2","037","2011JJ00","  110069","   36019","   63781","     355","    9914"
20564,"2","037","2012JJ00","  106110","   35786","   60670","     379","    9275"
20565,"2","037","2013JJ00","  101303","   35422","   56982","     363","    8536"
20566,"2","037","2014JJ00","   99822","   36185","   55196","     296","    8145"
20567,"2","037","2015JJ00","   99508","   36912","   53981","     251","    8364"
20568,"2","037","2016JJ00","  100947","   38806","   53566","     298","    8277"
20569,"2","038","1950JJ00","   66222","    9393","   54305","    1359","    1165"
20570,"2","038","1951JJ00","   70631","    9665","   58191","    1416","    1359"
20571,"2","038","1952JJ00","   70811","    9226","   58887","    1348","    1350"
20572,"2","038","1953JJ00","   71484","    9175","   59648","    1232","    1429"
20573,"2","038","1954JJ00","   66955","    8192","   56538","    1026","    1199"
20574,"2","038","1955JJ00","   68252","    8260","   57747","    1021","    1224"
20575,"2","038","1956JJ00","   67655","    7953","   57530","     917","    1255"
20576,"2","038","1957JJ00","   65639","    7182","   56381","     925","    1151"
20577,"2","038","1958JJ00","   66781","    7045","   57859","     821","    1056"
20578,"2","038","1959JJ00","   79762","    8629","   68942","     893","    1298"
20579,"2","038","1960JJ00","   78214","    7944","   68126","     918","    1226"
20580,"2","038","1961JJ00","   76636","    7835","   66837","     880","    1084"
20581,"2","038","1962JJ00","   79099","    8015","   69035","     880","    1169"
20582,"2","038","1963JJ00","   77550","    7616","   67992","     889","    1053"
20583,"2","038","1964JJ00","   75682","    7326","   66461","     846","    1049"
20584,"2","038","1965JJ00","   75170","    7107","   66159","     854","    1050"
20585,"2","038","1966JJ00","   74479","    6661","   65917","     864","    1037"
20586,"2","038","1967JJ00","   76400","    6481","   67960","     913","    1046"
20587,"2","038","1968JJ00","   75641","    6235","   67414","     903","    1089"
20588,"2","038","1969JJ00","   78276","    6275","   69847","     941","    1213"
20589,"2","038","1970JJ00","   75946","    5853","   67881","     911","    1301"
20590,"2","038","1971JJ00","   77225","    5727","   69246","     924","    1328"
20591,"2","038","1972JJ00","   74162","    5398","   66417","     887","    1460"
20592,"2","038","1973JJ00","   75151","    5245","   67349","     905","    1652"
20593,"2","038","1974JJ00","   74816","    5117","   66837","     950","    1912"
20594,"2","038","1975JJ00","   76017","    4950","   67894","     894","    2279"
20595,"2","038","1976JJ00","   76329","    4614","   68138","     936","    2641"
20596,"2","038","1977JJ00","   80215","    4866","   71361","     950","    3038"
20597,"2","038","1978JJ00","   81945","    4837","   72546","     993","    3569"
20598,"2","038","1979JJ00","   83833","    4865","   73705","     992","    4271"
20599,"2","038","1980JJ00","   81615","    4584","   71593","     970","    4468"
20600,"2","038","1981JJ00","   85143","    4968","   74284","     982","    4909"
20601,"2","038","1982JJ00","   92474","    5621","   79916","    1017","    5920"
20602,"2","038","1983JJ00","   97141","    5822","   83736","    1145","    6438"
20603,"2","038","1984JJ00","   92345","    5646","   78999","    1005","    6695"
20604,"2","038","1985JJ00","  127529","    8470","  107686","    1306","   10067"
20605,"2","038","1986JJ00","  123753","    8545","  102971","    1324","   10913"
20606,"2","038","1987JJ00","  116552","    8665","   96215","    1195","   10477"
20607,"2","038","1988JJ00","  112751","    9207","   91714","    1106","   10724"
20608,"2","038","1989JJ00","  110869","    9674","   89540","    1046","   10609"
20609,"2","038","1990JJ00","  109888","   10479","   87838","     945","   10626"
20610,"2","038","1991JJ00","  113426","   11500","   90002","     965","   10959"
20611,"2","038","1992JJ00","  113362","   12255","   89236","     940","   10931"
20612,"2","038","1993JJ00","  114391","   13273","   89373","     924","   10821"
20613,"2","038","1994JJ00","  116313","   14464","   90179","     914","   10756"
20614,"2","038","1995JJ00","  117911","   15708","   90230","     892","   11081"
20615,"2","038","1996JJ00","  119711","   17208","   90408","     803","   11292"
20616,"2","038","1997JJ00","  121523","   18748","   90532","     917","   11326"
20617,"2","038","1998JJ00","  124572","   20294","   91993","     877","   11408"
20618,"2","038","1999JJ00","  124965","   21527","   90761","     825","   11852"
20619,"2","038","2000JJ00","  128263","   22656","   92441","     810","   12356"
20620,"2","038","2001JJ00","  129153","   24060","   91837","     773","   12483"
20621,"2","038","2002JJ00","  130966","   25793","   91443","     768","   12962"
20622,"2","038","2003JJ00","  132840","   27369","   91390","     714","   13367"
20623,"2","038","2004JJ00","  130137","   28175","   88112","     683","   13167"
20624,"2","038","2005JJ00","  127653","   29274","   85166","     613","   12600"
20625,"2","038","2006JJ00","  126669","   30706","   82592","     614","   12757"
20626,"2","038","2007JJ00","  127520","   32529","   81907","     530","   12554"
20627,"2","038","2008JJ00","  132608","   36149","   82846","     565","   13048"
20628,"2","038","2009JJ00","  129964","   37327","   79683","     525","   12429"
20629,"2","038","2010JJ00","  124469","   36575","   74676","     446","   12772"
20630,"2","038","2011JJ00","  119515","   36658","   70575","     439","   11843"
20631,"2","038","2012JJ00","  110115","   34850","   64269","     394","   10602"
20632,"2","038","2013JJ00","  106059","   34664","   61037","     418","    9940"
20633,"2","038","2014JJ00","  101287","   34380","   57207","     400","    9300"
20634,"2","038","2015JJ00","   99977","   35272","   55448","     333","    8924"
20635,"2","038","2016JJ00","   99755","   35891","   54458","     284","    9122"
20636,"2","039","1950JJ00","   67039","    9567","   54620","    1536","    1316"
20637,"2","039","1951JJ00","   66373","    9077","   54676","    1441","    1179"
20638,"2","039","1952JJ00","   70436","    9321","   58279","    1457","    1379"
20639,"2","039","1953JJ00","   70367","    8876","   58722","    1406","    1363"
20640,"2","039","1954JJ00","   71163","    8857","   59583","    1308","    1415"
20641,"2","039","1955JJ00","   66770","    7921","   56506","    1126","    1217"
20642,"2","039","1956JJ00","   68161","    7958","   57847","    1104","    1252"
20643,"2","039","1957JJ00","   67453","    7646","   57505","    1011","    1291"
20644,"2","039","1958JJ00","   65472","    6953","   56300","    1018","    1201"
20645,"2","039","1959JJ00","   66992","    6843","   58125","     943","    1081"
20646,"2","039","1960JJ00","   79558","    8340","   68829","    1038","    1351"
20647,"2","039","1961JJ00","   78070","    7659","   68185","    1107","    1119"
20648,"2","039","1962JJ00","   76614","    7613","   66869","    1003","    1129"
20649,"2","039","1963JJ00","   79107","    7743","   69151","    1017","    1196"
20650,"2","039","1964JJ00","   77440","    7394","   67892","    1023","    1131"
20651,"2","039","1965JJ00","   75679","    7135","   66461","     960","    1123"
20652,"2","039","1966JJ00","   75136","    6873","   66144","    1004","    1115"
20653,"2","039","1967JJ00","   74472","    6462","   65882","     996","    1132"
20654,"2","039","1968JJ00","   76319","    6250","   67922","    1023","    1124"
20655,"2","039","1969JJ00","   75576","    6038","   67285","    1047","    1206"
20656,"2","039","1970JJ00","   78234","    6097","   69671","    1090","    1376"
20657,"2","039","1971JJ00","   75952","    5670","   67822","    1062","    1398"
20658,"2","039","1972JJ00","   77353","    5619","   69182","    1086","    1466"
20659,"2","039","1973JJ00","   74201","    5255","   66251","    1035","    1660"
20660,"2","039","1974JJ00","   75177","    5092","   67116","    1044","    1925"
20661,"2","039","1975JJ00","   74885","    4989","   66616","    1078","    2202"
20662,"2","039","1976JJ00","   76304","    4686","   67971","     996","    2651"
20663,"2","039","1977JJ00","   76360","    4510","   67820","    1065","    2965"
20664,"2","039","1978JJ00","   80310","    4755","   71077","    1065","    3413"
20665,"2","039","1979JJ00","   81990","    4717","   72209","    1110","    3954"
20666,"2","039","1980JJ00","   83995","    4767","   73457","    1118","    4653"
20667,"2","039","1981JJ00","   81737","    4513","   71188","    1101","    4935"
20668,"2","039","1982JJ00","   85159","    4854","   73725","    1106","    5474"
20669,"2","039","1983JJ00","   92147","    5412","   79287","    1124","    6324"
20670,"2","039","1984JJ00","   97071","    5710","   82868","    1272","    7221"
20671,"2","039","1985JJ00","   92293","    5540","   78296","    1125","    7332"
20672,"2","039","1986JJ00","  127501","    8313","  106766","    1469","   10953"
20673,"2","039","1987JJ00","  123832","    8334","  102525","    1424","   11549"
20674,"2","039","1988JJ00","  116644","    8498","   95846","    1333","   10967"
20675,"2","039","1989JJ00","  112796","    9022","   91454","    1213","   11107"
20676,"2","039","1990JJ00","  110927","    9427","   89198","    1178","   11124"
20677,"2","039","1991JJ00","  110008","   10234","   87734","    1055","   10985"
20678,"2","039","1992JJ00","  113549","   11176","   89993","    1070","   11310"
20679,"2","039","1993JJ00","  113484","   11927","   89112","    1045","   11400"
20680,"2","039","1994JJ00","  114553","   13000","   89159","    1049","   11345"
20681,"2","039","1995JJ00","  116301","   14119","   89651","     994","   11537"
20682,"2","039","1996JJ00","  117859","   15352","   89664","     992","   11851"
20683,"2","039","1997JJ00","  119672","   16821","   90018","     906","   11927"
20684,"2","039","1998JJ00","  121543","   18356","   90043","    1023","   12121"
20685,"2","039","1999JJ00","  124657","   19687","   91917","     926","   12127"
20686,"2","039","2000JJ00","  125129","   20942","   90717","     955","   12515"
20687,"2","039","2001JJ00","  128481","   22091","   92377","     907","   13106"
20688,"2","039","2002JJ00","  129283","   23524","   91373","     876","   13510"
20689,"2","039","2003JJ00","  130912","   25194","   90950","     855","   13913"
20690,"2","039","2004JJ00","  132767","   26737","   90998","     802","   14230"
20691,"2","039","2005JJ00","  129895","   27448","   87675","     765","   14007"
20692,"2","039","2006JJ00","  127314","   28584","   84693","     668","   13369"
20693,"2","039","2007JJ00","  126292","   29852","   82283","     676","   13481"
20694,"2","039","2008JJ00","  127330","   31685","   81799","     588","   13258"
20695,"2","039","2009JJ00","  132559","   35277","   82751","     641","   13890"
20696,"2","039","2010JJ00","  129997","   35122","   79896","     584","   14395"
20697,"2","039","2011JJ00","  124519","   35556","   74898","     502","   13563"
20698,"2","039","2012JJ00","  119487","   35576","   70804","     495","   12612"
20699,"2","039","2013JJ00","  110121","   33891","   64337","     451","   11442"
20700,"2","039","2014JJ00","  106032","   33792","   60992","     465","   10783"
20701,"2","039","2015JJ00","  101434","   33537","   57349","     437","   10111"
20702,"2","039","2016JJ00","  100237","   34419","   55728","     385","    9705"
20703,"2","040","1950JJ00","   68181","    9613","   55505","    1775","    1288"
20704,"2","040","1951JJ00","   67191","    9252","   54944","    1619","    1376"
20705,"2","040","1952JJ00","   66204","    8723","   54764","    1512","    1205"
20706,"2","040","1953JJ00","   70057","    9122","   57988","    1518","    1429"
20707,"2","040","1954JJ00","   70077","    8582","   58581","    1488","    1426"
20708,"2","040","1955JJ00","   70935","    8599","   59538","    1388","    1410"
20709,"2","040","1956JJ00","   66645","    7667","   56531","    1212","    1235"
20710,"2","040","1957JJ00","   68019","    7732","   57800","    1191","    1296"
20711,"2","040","1958JJ00","   67398","    7459","   57510","    1109","    1320"
20712,"2","040","1959JJ00","   65666","    6771","   56487","    1155","    1253"
20713,"2","040","1960JJ00","   66802","    6637","   58030","    1045","    1090"
20714,"2","040","1961JJ00","   79565","    7934","   69056","    1272","    1303"
20715,"2","040","1962JJ00","   77983","    7432","   68110","    1248","    1193"
20716,"2","040","1963JJ00","   76632","    7385","   66888","    1163","    1196"
20717,"2","040","1964JJ00","   79021","    7531","   69052","    1176","    1262"
20718,"2","040","1965JJ00","   77375","    7174","   67873","    1173","    1155"
20719,"2","040","1966JJ00","   75675","    6935","   66429","    1119","    1192"
20720,"2","040","1967JJ00","   75081","    6677","   66048","    1167","    1189"
20721,"2","040","1968JJ00","   74352","    6289","   65694","    1150","    1219"
20722,"2","040","1969JJ00","   76273","    6054","   67779","    1204","    1236"
20723,"2","040","1970JJ00","   75538","    5858","   67148","    1234","    1298"
20724,"2","040","1971JJ00","   78202","    5928","   69561","    1264","    1449"
20725,"2","040","1972JJ00","   76060","    5592","   67730","    1218","    1520"
20726,"2","040","1973JJ00","   77383","    5472","   69006","    1250","    1655"
20727,"2","040","1974JJ00","   74191","    5097","   66006","    1200","    1888"
20728,"2","040","1975JJ00","   75245","    4959","   66876","    1188","    2222"
20729,"2","040","1976JJ00","   75285","    4844","   66713","    1189","    2539"
20730,"2","040","1977JJ00","   76317","    4571","   67667","    1136","    2943"
20731,"2","040","1978JJ00","   76346","    4407","   67447","    1199","    3293"
20732,"2","040","1979JJ00","   80396","    4668","   70693","    1225","    3810"
20733,"2","040","1980JJ00","   82106","    4649","   71876","    1240","    4341"
20734,"2","040","1981JJ00","   84195","    4681","   73160","    1257","    5097"
20735,"2","040","1982JJ00","   81729","    4429","   70644","    1234","    5422"
20736,"2","040","1983JJ00","   85137","    4710","   73314","    1214","    5899"
20737,"2","040","1984JJ00","   92037","    5300","   78502","    1259","    6976"
20738,"2","040","1985JJ00","   97002","    5593","   82121","    1413","    7875"
20739,"2","040","1986JJ00","   92272","    5425","   77562","    1277","    8008"
20740,"2","040","1987JJ00","  127588","    8151","  106237","    1586","   11614"
20741,"2","040","1988JJ00","  123771","    8189","  102004","    1563","   12015"
20742,"2","040","1989JJ00","  116583","    8318","   95355","    1478","   11432"
20743,"2","040","1990JJ00","  112864","    8833","   91065","    1353","   11613"
20744,"2","040","1991JJ00","  111040","    9218","   89046","    1289","   11487"
20745,"2","040","1992JJ00","  110202","   10020","   87636","    1150","   11396"
20746,"2","040","1993JJ00","  113631","   10895","   89785","    1199","   11752"
20747,"2","040","1994JJ00","  113565","   11624","   88892","    1189","   11860"
20748,"2","040","1995JJ00","  114518","   12778","   88637","    1160","   11943"
20749,"2","040","1996JJ00","  116241","   13847","   89077","    1124","   12193"
20750,"2","040","1997JJ00","  117771","   14973","   89197","    1120","   12481"
20751,"2","040","1998JJ00","  119654","   16426","   89699","    1004","   12525"
20752,"2","040","1999JJ00","  121634","   17891","   89864","    1083","   12796"
20753,"2","040","2000JJ00","  124739","   19155","   91711","    1081","   12792"
20754,"2","040","2001JJ00","  125331","   20481","   90572","    1063","   13215"
20755,"2","040","2002JJ00","  128578","   21667","   91929","    1023","   13959"
20756,"2","040","2003JJ00","  129371","   23094","   90981","     958","   14338"
20757,"2","040","2004JJ00","  130830","   24673","   90538","     953","   14666"
20758,"2","040","2005JJ00","  132521","   26141","   90443","     883","   15054"
20759,"2","040","2006JJ00","  129516","   26812","   87051","     825","   14828"
20760,"2","040","2007JJ00","  126904","   27782","   84231","     748","   14143"
20761,"2","040","2008JJ00","  126038","   29092","   81939","     731","   14276"
20762,"2","040","2009JJ00","  127249","   30889","   81634","     654","   14072"
20763,"2","040","2010JJ00","  132610","   33111","   82912","     709","   15878"
20764,"2","040","2011JJ00","  129990","   34176","   79980","     616","   15218"
20765,"2","040","2012JJ00","  124449","   34489","   74966","     570","   14424"
20766,"2","040","2013JJ00","  119378","   34489","   70920","     551","   13418"
20767,"2","040","2014JJ00","  110070","   32991","   64310","     507","   12262"
20768,"2","040","2015JJ00","  106162","   32972","   61054","     504","   11632"
20769,"2","040","2016JJ00","  101724","   32744","   57569","     471","   10940"
20770,"2","041","1950JJ00","   67309","    9293","   54884","    1861","    1271"
20771,"2","041","1951JJ00","   68276","    9351","   55726","    1888","    1311"
20772,"2","041","1952JJ00","   66985","    8982","   54851","    1721","    1431"
20773,"2","041","1953JJ00","   65840","    8472","   54533","    1612","    1223"
20774,"2","041","1954JJ00","   69766","    8867","   57826","    1618","    1455"
20775,"2","041","1955JJ00","   69854","    8310","   58512","    1602","    1430"
20776,"2","041","1956JJ00","   70797","    8400","   59429","    1500","    1468"
20777,"2","041","1957JJ00","   66461","    7424","   56402","    1345","    1290"
20778,"2","041","1958JJ00","   67832","    7520","   57704","    1294","    1314"
20779,"2","041","1959JJ00","   67565","    7294","   57651","    1243","    1377"
20780,"2","041","1960JJ00","   65489","    6578","   56341","    1298","    1272"
20781,"2","041","1961JJ00","   66911","    6501","   58033","    1234","    1143"
20782,"2","041","1962JJ00","   79508","    7760","   68955","    1462","    1331"
20783,"2","041","1963JJ00","   78001","    7251","   68090","    1399","    1261"
20784,"2","041","1964JJ00","   76509","    7203","   66745","    1349","    1212"
20785,"2","041","1965JJ00","   78973","    7323","   68994","    1341","    1315"
20786,"2","041","1966JJ00","   77335","    7018","   67724","    1355","    1238"
20787,"2","041","1967JJ00","   75625","    6765","   66303","    1303","    1254"
20788,"2","041","1968JJ00","   75010","    6513","   65866","    1343","    1288"
20789,"2","041","1969JJ00","   74262","    6139","   65481","    1327","    1315"
20790,"2","041","1970JJ00","   76224","    5917","   67573","    1394","    1340"
20791,"2","041","1971JJ00","   75523","    5712","   66967","    1419","    1425"
20792,"2","041","1972JJ00","   78284","    5849","   69380","    1455","    1600"
20793,"2","041","1973JJ00","   76135","    5468","   67548","    1424","    1695"
20794,"2","041","1974JJ00","   77390","    5347","   68729","    1400","    1914"
20795,"2","041","1975JJ00","   74226","    4985","   65714","    1385","    2142"
20796,"2","041","1976JJ00","   75507","    4771","   66840","    1354","    2542"
20797,"2","041","1977JJ00","   75296","    4764","   66375","    1338","    2819"
20798,"2","041","1978JJ00","   76332","    4482","   67278","    1299","    3273"
20799,"2","041","1979JJ00","   76384","    4322","   67074","    1382","    3606"
20800,"2","041","1980JJ00","   80482","    4590","   70301","    1395","    4196"
20801,"2","041","1981JJ00","   82283","    4575","   71508","    1407","    4793"
20802,"2","041","1982JJ00","   84179","    4600","   72536","    1415","    5628"
20803,"2","041","1983JJ00","   81586","    4353","   70156","    1362","    5715"
20804,"2","041","1984JJ00","   85095","    4639","   72606","    1374","    6476"
20805,"2","041","1985JJ00","   91965","    5187","   77836","    1397","    7545"
20806,"2","041","1986JJ00","   96902","    5502","   81345","    1579","    8476"
20807,"2","041","1987JJ00","   92250","    5340","   77032","    1403","    8475"
20808,"2","041","1988JJ00","  127600","    8016","  105623","    1783","   12178"
20809,"2","041","1989JJ00","  123684","    8038","  101415","    1733","   12498"
20810,"2","041","1990JJ00","  116571","    8090","   94862","    1634","   11985"
20811,"2","041","1991JJ00","  112860","    8652","   90695","    1536","   11977"
20812,"2","041","1992JJ00","  111128","    9094","   88661","    1415","   11958"
20813,"2","041","1993JJ00","  110239","    9818","   87311","    1292","   11818"
20814,"2","041","1994JJ00","  113782","   10686","   89519","    1339","   12238"
20815,"2","041","1995JJ00","  113485","   11417","   88306","    1321","   12441"
20816,"2","041","1996JJ00","  114452","   12560","   88051","    1318","   12523"
20817,"2","041","1997JJ00","  116180","   13633","   88503","    1278","   12766"
20818,"2","041","1998JJ00","  117732","   14749","   88718","    1243","   13022"
20819,"2","041","1999JJ00","  119697","   16074","   89398","    1098","   13127"
20820,"2","041","2000JJ00","  121682","   17473","   89595","    1220","   13394"
20821,"2","041","2001JJ00","  124931","   18825","   91429","    1191","   13486"
20822,"2","041","2002JJ00","  125390","   20095","   90032","    1178","   14085"
20823,"2","041","2003JJ00","  128540","   21300","   91406","    1127","   14707"
20824,"2","041","2004JJ00","  129191","   22706","   90311","    1070","   15104"
20825,"2","041","2005JJ00","  130579","   24263","   89830","    1071","   15415"
20826,"2","041","2006JJ00","  132235","   25663","   89745","     974","   15853"
20827,"2","041","2007JJ00","  129150","   26300","   86241","     899","   15710"
20828,"2","041","2008JJ00","  126652","   27155","   83725","     822","   14950"
20829,"2","041","2009JJ00","  125871","   28455","   81511","     811","   15094"
20830,"2","041","2010JJ00","  127274","   29153","   81409","     746","   15966"
20831,"2","041","2011JJ00","  132605","   32306","   82849","     790","   16660"
20832,"2","041","2012JJ00","  130048","   33352","   79987","     702","   16007"
20833,"2","041","2013JJ00","  124415","   33635","   74920","     657","   15203"
20834,"2","041","2014JJ00","  119410","   33767","   70598","     605","   14440"
20835,"2","041","2015JJ00","  110109","   32319","   64091","     561","   13138"
20836,"2","041","2016JJ00","  106293","   32270","   60964","     546","   12513"
20837,"2","042","1950JJ00","   66262","    9483","   53593","    1993","    1193"
20838,"2","042","1951JJ00","   67412","    9055","   55056","    1990","    1311"
20839,"2","042","1952JJ00","   68058","    9121","   55582","    1985","    1370"
20840,"2","042","1953JJ00","   66512","    8686","   54555","    1813","    1458"
20841,"2","042","1954JJ00","   65572","    8277","   54340","    1718","    1237"
20842,"2","042","1955JJ00","   69580","    8653","   57707","    1760","    1460"
20843,"2","042","1956JJ00","   69719","    8110","   58386","    1741","    1482"
20844,"2","042","1957JJ00","   70667","    8206","   59344","    1619","    1498"
20845,"2","042","1958JJ00","   66341","    7273","   56269","    1485","    1314"
20846,"2","042","1959JJ00","   67980","    7384","   57784","    1463","    1349"
20847,"2","042","1960JJ00","   67410","    7127","   57479","    1375","    1429"
20848,"2","042","1961JJ00","   65489","    6447","   56363","    1529","    1150"
20849,"2","042","1962JJ00","   66870","    6331","   57954","    1402","    1183"
20850,"2","042","1963JJ00","   79463","    7566","   68876","    1630","    1391"
20851,"2","042","1964JJ00","   77829","    7081","   67845","    1587","    1316"
20852,"2","042","1965JJ00","   76456","    7031","   66608","    1547","    1270"
20853,"2","042","1966JJ00","   78901","    7130","   68855","    1551","    1365"
20854,"2","042","1967JJ00","   77287","    6863","   67541","    1572","    1311"
20855,"2","042","1968JJ00","   75521","    6600","   66082","    1517","    1322"
20856,"2","042","1969JJ00","   74937","    6375","   65638","    1545","    1379"
20857,"2","042","1970JJ00","   74213","    6024","   65288","    1503","    1398"
20858,"2","042","1971JJ00","   76183","    5800","   67360","    1588","    1435"
20859,"2","042","1972JJ00","   75585","    5626","   66813","    1626","    1520"
20860,"2","042","1973JJ00","   78327","    5720","   69109","    1704","    1794"
20861,"2","042","1974JJ00","   76110","    5349","   67229","    1597","    1935"
20862,"2","042","1975JJ00","   77392","    5254","   68387","    1602","    2149"
20863,"2","042","1976JJ00","   74654","    4970","   65701","    1554","    2429"
20864,"2","042","1977JJ00","   75436","    4671","   66405","    1530","    2830"
20865,"2","042","1978JJ00","   75294","    4678","   65980","    1542","    3094"
20866,"2","042","1979JJ00","   76349","    4419","   66921","    1482","    3527"
20867,"2","042","1980JJ00","   76448","    4245","   66687","    1584","    3932"
20868,"2","042","1981JJ00","   80628","    4532","   69997","    1563","    4536"
20869,"2","042","1982JJ00","   82266","    4500","   70961","    1543","    5262"
20870,"2","042","1983JJ00","   84161","    4477","   72142","    1590","    5952"
20871,"2","042","1984JJ00","   81458","    4298","   69355","    1512","    6293"
20872,"2","042","1985JJ00","   84960","    4574","   71819","    1510","    7057"
20873,"2","042","1986JJ00","   91850","    5107","   77001","    1571","    8171"
20874,"2","042","1987JJ00","   96996","    5425","   80854","    1743","    8974"
20875,"2","042","1988JJ00","   92248","    5299","   76500","    1571","    8878"
20876,"2","042","1989JJ00","  127484","    7896","  104978","    1995","   12615"
20877,"2","042","1990JJ00","  123707","    7877","  100891","    1887","   13052"
20878,"2","042","1991JJ00","  116637","    7964","   94506","    1822","   12345"
20879,"2","042","1992JJ00","  112973","    8513","   90399","    1691","   12370"
20880,"2","042","1993JJ00","  111200","    8932","   88221","    1575","   12472"
20881,"2","042","1994JJ00","  110257","    9647","   86899","    1446","   12265"
20882,"2","042","1995JJ00","  113711","   10609","   88858","    1470","   12774"
20883,"2","042","1996JJ00","  113319","   11253","   87539","    1462","   13065"
20884,"2","042","1997JJ00","  114323","   12389","   87292","    1485","   13157"
20885,"2","042","1998JJ00","  116108","   13373","   87978","    1404","   13353"
20886,"2","042","1999JJ00","  117739","   14420","   88233","    1347","   13739"
20887,"2","042","2000JJ00","  119709","   15781","   89025","    1247","   13656"
20888,"2","042","2001JJ00","  121746","   17190","   89143","    1373","   14040"
20889,"2","042","2002JJ00","  124992","   18601","   90685","    1327","   14379"
20890,"2","042","2003JJ00","  125292","   19883","   89254","    1299","   14856"
20891,"2","042","2004JJ00","  128387","   21003","   90739","    1242","   15403"
20892,"2","042","2005JJ00","  129023","   22401","   89575","    1198","   15849"
20893,"2","042","2006JJ00","  130242","   23875","   88992","    1170","   16205"
